id,lesson_id,items
fa1388e4-c3ef-4a84-a551-3d8aaded13c5,5737dcf9-c2fc-4575-af8c-45a4945807ff,"{""questions"": [""Define trade."", ""What is export?"", ""Define retail.""], ""answers"": [""Buying and selling of goods and services."", ""Sending goods to another country."", ""Selling goods directly to consumers.""]}"
4ce7532e-6716-4f7e-931a-4bc35521421c,9728cf42-d744-4da9-8fa2-c980f35656ab,"{""questions"": [""What is scarcity?"", ""Define demand."", ""Define GDP."", ""What is inflation?""], ""answers"": [""Limited availability of resources."", ""Quantity of goods consumers want to buy."", ""Gross Domestic Product; total value of goods and services produced."", ""A rise in general price levels.""]}"
3c3c8a64-ab8f-49e5-9bcc-6caacd763671,88430043-f9cb-427a-bb0c-88beb918d327,"{""questions"": [""Define patriotism."", ""Why is integrity important?""], ""answers"": [""Love and devotion to one's country."", ""It builds trust and credibility.""]}"
25c67425-c7c0-4027-8d7b-5efe8c586f82,d5a85c28-389d-4146-aad1-9bdacf9be25f,"{""questions"": [""What is bookkeeping?"", ""What is a business plan?""], ""answers"": [""Recording financial transactions of a business."", ""A document outlining business goals and strategies.""]}"
2bb16fa3-4513-44e7-9383-c9f73b186f2e,28527868-3196-49a4-95c0-9fa77012fa20,"{""questions"": [""Translate 'water' to Igbo."", ""Translate 'hello' to Igbo."", ""Translate 'house' to Igbo.""], ""answers"": [""Mmiri"", ""Ndewo"", ""\u1ee4l\u1ecd""]}"
95cd06f0-c0ee-40b0-91e4-e56c841ce94f,c23200bd-89bb-4718-92ad-eaf6a683d6fa,"{""questions"": [""Define hygiene."", ""Name one nutrient."", ""What is vaccination?"", ""What is a balanced diet?""], ""answers"": [""Practices to maintain health and cleanliness."", ""Protein"", ""Injection to prevent disease."", ""A diet containing all essential nutrients in correct proportions.""]}"
65824f3a-63df-4ba3-8cf3-5307229bb987,af4bdded-47f8-4d7d-ba65-3aa7aa84b61b,"{""questions"": [""Name three states of matter."", ""What is electricity?""], ""answers"": [""Solid, Liquid, Gas"", ""A form of energy caused by the movement of electrons.""]}"
69fab0b4-3c9b-4e05-98b6-b7520c35ad32,562840ee-3a4e-4469-9b65-d995284a25aa,"{""questions"": [""What is a pronoun?"", ""Define conjunction."", ""What is punctuation?"", ""Define adverb.""], ""answers"": [""A word that replaces a noun."", ""A word that joins words or sentences."", ""Marks used to clarify meaning in writing."", ""A word that modifies a verb, adjective, or another adverb.""]}"
e42c23e9-ffdb-40ab-8f16-eeac0079ba80,d6cf90c3-1a48-4143-a78c-91ec32e98d17,"{""questions"": [""Name one type of stitching technique."", ""What is haute couture?"", ""What does 'bias' mean in fabric cutting?"", ""Define fashion design.""], ""answers"": [""Running stitch"", ""High-end, custom-fitted fashion design."", ""Cutting fabric diagonally across the grain."", ""The art of applying design and aesthetics to clothing and accessories.""]}"
2bbb15ca-fa26-40d2-8828-bf942de0deea,f88d9074-0e2d-45f1-86a7-fa5e88c613e0,"{""questions"": [""Name a carpentry tool."", ""What is electrical wiring?"", ""Define tailoring."", ""Define plumbing.""], ""answers"": [""Hammer"", ""Connecting electrical components safely."", ""Making or altering clothes."", ""Installing and repairing pipes.""]}"
d07e1319-b0f6-4233-8e66-590d8f7602b1,39a59710-3f58-4085-a636-b5ae21d9bb36,"{""questions"": [""Give one source of calcium."", ""Define vitamins.""], ""answers"": [""Milk"", ""Organic compounds essential for health.""]}"
83bcf42b-3868-440c-9c4b-f4c687d62985,0ffc8ed7-97e9-466b-903d-78f00c1e20ac,"{""questions"": [""What is 7 \u00d7 6?"", ""Solve for x: 2x + 5 = 15"", ""Simplify: 3x + 4x""], ""answers"": [""42"", ""x = 5"", ""7x""]}"
dfd36e43-553d-4315-8da1-9fb569708c4b,00ffe01d-38a8-4397-b0bb-299711121269,"{""questions"": [""Name one commandment."", ""What is the Bible?"", ""Define prayer."", ""What is baptism?""], ""answers"": [""You shall not steal."", ""The holy book of Christians."", ""Talking to God."", ""A Christian sacrament of initiation.""]}"
e61e8a29-7970-40d7-abc3-0fd9ba084d4c,d29442a5-fe66-4954-b6b2-771eb13c79a0,"{""questions"": [""What is a pattern in garment making?"", ""What does 'bias' mean in fabric cutting?""], ""answers"": [""A template used to cut fabric pieces."", ""Cutting fabric diagonally across the grain.""]}"
1c07e4e8-4941-430c-a5de-76e321537925,9217122a-6c2a-4bb0-b75c-8ae7627f600f,"{""questions"": [""Define federalism."", ""What is the function of the legislature?""], ""answers"": [""A system where power is shared between national and state governments."", ""To make laws.""]}"
bdd8987c-3992-4d5f-bace-fd970a6ded52,52079096-33ba-46dd-a33b-809295070bbe,"{""questions"": [""Define force."", ""What is electricity?"", ""What is photosynthesis?"", ""What is matter?""], ""answers"": [""A push or pull that changes the motion of an object."", ""A form of energy caused by the movement of electrons."", ""Process by which plants make food using sunlight, carbon dioxide, and water."", ""Anything that has mass and occupies space.""]}"
dcec33b0-bc41-4965-9b3c-3304265b6477,992c0b90-ac6e-4411-b9fc-bffa8d8e5507,"{""questions"": [""Define leadership."", ""What is civic responsibility?""], ""answers"": [""The ability to guide or influence others."", ""Duties of citizens to uphold the law and participate in governance.""]}"
b3ab6b8f-5ed6-46de-8f8c-2ada5ff1493d,cbf2ce0d-83b8-41b5-8b52-6dba711b101f,"{""questions"": [""Define prayer."", ""Who is Jesus Christ?"", ""What is the Bible?""], ""answers"": [""Talking to God."", ""The Son of God and Savior of mankind."", ""The holy book of Christians.""]}"
af6a0c7d-e388-4c16-814f-2a79188fb18b,25e65539-d2f4-46bf-bfbe-1d9295e328ea,"{""questions"": [""Define crop rotation."", ""What is irrigation?"", ""Name a cash crop in Nigeria."", ""Define compost.""], ""answers"": [""Alternating crops to maintain soil fertility."", ""Supplying water to crops."", ""Cocoa"", ""Decomposed organic matter used as fertilizer.""]}"
48721f52-8539-4547-b8fe-a3e3b0d2162e,d4c5909c-8964-4015-9c1a-23745a0e670d,"{""questions"": [""What is sculpture?"", ""Name a traditional Nigerian musical instrument.""], ""answers"": [""The art of shaping materials like clay or stone into a form."", ""Talking drum""]}"
5b396f82-42db-4d3d-9375-670b29792180,b4179233-0d7e-4614-8687-edc7667fa839,"{""questions"": [""Define painting."", ""What is perspective in art?"", ""Define collage.""], ""answers"": [""Applying paint to create artistic expression."", ""Technique to show depth on a flat surface."", ""Art made by assembling different materials onto a surface.""]}"
d48c09d6-a3ad-44d9-95a4-7caf5f470891,50a6d6cc-72c6-4f95-a61a-85da370c7a32,"{""questions"": [""Name one method of soil fertility improvement."", ""Give one benefit of crop rotation.""], ""answers"": [""Using organic manure or compost."", ""Prevents soil depletion and reduces pests and diseases.""]}"
2e6fc7a8-7e22-4ac6-ba7a-da00029bb783,9539f111-6154-4336-bfc5-d030e471a77f,"{""questions"": [""What is cos(0\u00b0)?"", ""Solve for x: x^2 - 9 = 0"", ""Differentiate x^2.""], ""answers"": [""1"", ""x = 3 or x = -3"", ""2x""]}"
7090ef2d-c454-4b71-a887-d2ed694e2add,9192e9fe-ea5f-49e4-b2f2-f32c49e02bf6,"{""questions"": [""What is the main component of a solar panel?"", ""Name one advantage of solar energy."", ""What does PV stand for in Solar PV?"", ""What is photovoltaic effect?""], ""answers"": [""Solar cells made of silicon"", ""It is renewable and environmentally friendly."", ""Photovoltaic"", ""It is the process by which solar cells convert sunlight into electricity.""]}"
5a7d8c27-93cc-4cab-be09-785aba4f8483,a77f7480-0f14-4f6c-b3a9-06bf763bf11c,"{""questions"": [""Name one method of soil fertility improvement."", ""Define grafting.""], ""answers"": [""Using organic manure or compost."", ""Joining two plant parts so they grow as one.""]}"
534802e9-f958-4bfb-a009-27b1687ff3e2,9ebbf846-58a8-4102-85b9-98483275cc15,"{""questions"": [""What is baking?"", ""Name one kitchen safety rule."", ""Define plating."", ""Define menu.""], ""answers"": [""Cooking food using dry heat in an oven."", ""Keep knives away from children."", ""Arranging food attractively on a plate."", ""A list of dishes served in a meal.""]}"
76fe9644-3c86-403b-8d3c-c52ff6d57c9c,cf702eb9-1c0d-402a-bd4b-9c6bdd828409,"{""questions"": [""What is 15 \u00f7 3?"", ""What is the square root of 49?"", ""Simplify: 3x + 4x""], ""answers"": [""5"", ""7"", ""7x""]}"
7d20e0a7-0c65-4f59-981b-1765802ad8d3,b20cdb61-e964-4983-96e5-26e70f6a727f,"{""questions"": [""What is poultry farming?"", ""Name one type of livestock animal."", ""Define grazing.""], ""answers"": [""Raising domesticated birds such as chickens for eggs or meat."", ""Cattle"", ""Allowing animals to feed on grass or pasture.""]}"
fc847148-82d6-427d-9171-aab2c5ab6c3f,b87fb4bb-bebd-4ab6-8974-9759f5b4a104,"{""questions"": [""Who is considered the father of modern Nigeria?"", ""When was the Nigerian Civil War?"", ""What is the capital of Nigeria?""], ""answers"": [""Nnamdi Azikiwe"", ""1967\u20131970"", ""Abuja""]}"
64ad453a-531d-4744-967f-b0d752d73c48,0a85c083-1f5b-4487-a98e-2fcf4106b272,"{""questions"": [""Name one pre-vocational skill."", ""Name a simple electrical skill.""], ""answers"": [""Cooking"", ""Wiring a bulb""]}"
b7f456bc-c6a4-4835-8396-d25b41b52ddf,b09addc3-fa06-4b6f-8be0-d5006ce81617,"{""questions"": [""Define flexibility."", ""What is strength training?"", ""Name one team sport."", ""Define aerobic exercise.""], ""answers"": [""The range of motion of joints."", ""Exercises that increase muscle power."", ""Football"", ""Exercise that improves oxygen consumption.""]}"
efa899ac-b947-48d9-9b96-8145850baccd,1d6c50e2-3003-4596-a8be-77f028b2f829,"{""questions"": [""Define scale in technical drawing."", ""Define isometric drawing."", ""Name a drawing tool."", ""What is an orthographic projection?""], ""answers"": [""A ratio of a drawing to the actual object."", ""A 3D drawing where axes are at 30\u00b0 to the horizontal."", ""Compass"", ""A method of representing 3D objects in 2D.""]}"
0629c68a-1639-4bdb-8a7c-62643e2fe481,9d0100c4-919f-4da1-b3c8-170ee556e139,"{""questions"": [""What is the function of RAM?"", ""Define software."", ""What does CPU stand for?""], ""answers"": [""Stores data temporarily for fast access by the CPU."", ""A set of programs that tell the computer how to perform tasks."", ""Central Processing Unit""]}"
11379a63-7340-40fa-afae-689f68c5ecf9,2c4d9fe2-bcfc-4462-b1fc-58f8a508d287,"{""questions"": [""Translate 'hello' to Hausa."", ""Translate 'water' to Hausa.""], ""answers"": [""Sannu"", ""Ruwa""]}"
0608cc1f-8ea7-459d-9240-ada0b501c3ce,21cbe3e1-0491-41a9-a07d-234a7d9912bf,"{""questions"": [""What is electricity?"", ""What is photosynthesis?"", ""Name three states of matter.""], ""answers"": [""A form of energy caused by the movement of electrons."", ""Process by which plants make food using sunlight, carbon dioxide, and water."", ""Solid, Liquid, Gas""]}"
d4bb61bb-6c1d-4894-963a-29ba4d57252c,866ca253-0889-4c22-bdf1-1301ec5886fe,"{""questions"": [""What is a poem?"", ""Name a Nigerian author.""], ""answers"": [""A literary work using rhythmic and figurative language."", ""Chinua Achebe""]}"
ef5efb48-4037-48c0-87c4-ee595ee5d829,8ffa785d-810d-4039-a6ef-6276fa4b23ce,"{""questions"": [""What is a pronoun?"", ""What is punctuation?"", ""Define conjunction."", ""Define adverb.""], ""answers"": [""A word that replaces a noun."", ""Marks used to clarify meaning in writing."", ""A word that joins words or sentences."", ""A word that modifies a verb, adjective, or another adverb.""]}"
76d4696a-f074-4562-a0d2-6acd9ed968aa,7031bbff-ec71-4026-a8b2-e58e148a3533,"{""questions"": [""Name a Nigerian author."", ""Define protagonist."", ""Who wrote 'Romeo and Juliet'?""], ""answers"": [""Chinua Achebe"", ""The main character in a story."", ""William Shakespeare""]}"
89a45f80-a071-4389-abf0-9fcc7e960abd,f0429e19-5eca-4768-97cf-d94865c24334,"{""questions"": [""What is DNA?"", ""Name one organ in the human body."", ""What is an ecosystem?"", ""Define photosynthesis.""], ""answers"": [""Genetic material in living organisms."", ""Heart"", ""A community of living and non-living things interacting."", ""Process by which plants make food using sunlight.""]}"
a2580b06-93cc-4f6a-bed0-ad428697e9af,a77f7480-0f14-4f6c-b3a9-06bf763bf11c,"{""questions"": [""Who was Queen Amina?"", ""Name one colonial power in Nigeria."", ""Who is considered the father of modern Nigeria?"", ""When was the Nigerian Civil War?""], ""answers"": [""A Hausa warrior queen of Zazzau."", ""Britain"", ""Nnamdi Azikiwe"", ""1967\u20131970""]}"
1161087e-51c6-49a0-997b-3caebf56f59b,b38cb89d-3f9f-48ab-894e-d481f3281381,"{""questions"": [""What is an ecosystem?"", ""Define photosynthesis."", ""Name one organ in the human body."", ""What is a cell?""], ""answers"": [""A community of living and non-living things interacting."", ""Process by which plants make food using sunlight."", ""Heart"", ""The basic unit of life.""]}"
580e10ac-6a0f-4a35-be86-d3fffb0adaab,e102c72a-7b1f-4b67-b19e-b0f382a2450d,"{""questions"": [""Translate 'hello' to Igbo."", ""Translate 'house' to Igbo."", ""Translate 'water' to Igbo.""], ""answers"": [""Ndewo"", ""\u1ee4l\u1ecd"", ""Mmiri""]}"
1efa2f9b-d405-4041-adbe-f61da348447a,1389fdbb-d1c2-4719-8202-d0264891cf73,"{""questions"": [""Define cooking."", ""What is hygiene?"", ""Define laundry."", ""Name one household chore.""], ""answers"": [""The process of preparing food."", ""Practices to maintain health and cleanliness."", ""The process of washing clothes."", ""Sweeping the floor""]}"
e83ae865-c917-482e-b659-6e473cda3365,f5c5b4db-9345-4159-bdf5-5eaf47203e6a,"{""questions"": [""Translate 'house' to Yoruba."", ""Translate 'hello' to Yoruba."", ""What is 'thank you' in Yoruba?"", ""Translate 'water' to Yoruba.""], ""answers"": [""Ile"", ""Bawo"", ""Ese"", ""Omi""]}"
27645c26-62ae-4b56-8a63-8075c3758cf4,b20cdb61-e964-4983-96e5-26e70f6a727f,"{""questions"": [""Define tailoring."", ""Name a carpentry tool."", ""What is electrical wiring?""], ""answers"": [""Making or altering clothes."", ""Hammer"", ""Connecting electrical components safely.""]}"
a665893e-6e39-407e-81ca-9c191136d972,9725d679-eacf-4460-a2ea-77ab8ace3ccc,"{""questions"": [""Define compost."", ""What is irrigation?"", ""Name a cash crop in Nigeria."", ""What is organic farming?""], ""answers"": [""Decomposed organic matter used as fertilizer."", ""Supplying water to crops."", ""Cocoa"", ""Farming without synthetic chemicals.""]}"
06e1eaf1-4b48-4aa1-bd79-49cf10b1f7a4,173f294b-2046-442a-8e0b-ab1409a64fc2,"{""questions"": [""Define grafting."", ""What is horticulture?""], ""answers"": [""Joining two plant parts so they grow as one."", ""The art and science of growing fruits, vegetables, flowers, and ornamental plants.""]}"
d1560231-bfec-4af9-8cad-7bdde64e29f7,4ca7999b-0dc2-4be0-b561-a91831f0bbbd,"{""questions"": [""Give one source of calcium."", ""Define carbohydrates."", ""What is protein?"", ""What is fiber?""], ""answers"": [""Milk"", ""Nutrients that provide energy."", ""Nutrients that help in body repair and growth."", ""Indigestible part of plant foods that aids digestion.""]}"
51067216-0dab-4e88-9b2e-b773ef724177,0779837b-d6c8-4fbe-ae52-eeffa675262a,"{""questions"": [""Differentiate x^2."", ""What is cos(0\u00b0)?""], ""answers"": [""2x"", ""1""]}"
860141fe-b6ed-4130-a739-38ad4870be35,c2ff900f-86bc-4acc-bb20-211a741f8d1b,"{""questions"": [""What is expense?"", ""Define revenue.""], ""answers"": [""Cost incurred in running a business."", ""Income earned from business activities.""]}"
e66fbe1f-2c94-4564-b8a3-17e89783d73b,287a87f0-8979-4104-8d8c-950357e449dd,"{""questions"": [""Define dimensioning."", ""Define isometric drawing."", ""Define scale in technical drawing.""], ""answers"": [""Specifying the measurements on a drawing."", ""A 3D drawing where axes are at 30\u00b0 to the horizontal."", ""A ratio of a drawing to the actual object.""]}"
bce38f32-0be0-47d0-9c67-b56a3b2d8de6,cbf2976e-6baf-4fe4-9ab2-dec860938eb3,"{""questions"": [""What is budgeting?"", ""Name one household chore.""], ""answers"": [""Planning how to spend money wisely."", ""Sweeping the floor""]}"
f5a61971-32a9-4893-a38d-1af964bde931,4e5a45e3-0d4e-49e7-af84-69e4f279863c,"{""questions"": [""What is budgeting?"", ""Define cooking.""], ""answers"": [""Planning how to spend money wisely."", ""The process of preparing food.""]}"
29919203-fadb-4f88-9a73-ada3251e99bb,e13576b0-4ce0-454d-bdb0-04b5472e50be,"{""questions"": [""Name one Nigerian national symbol."", ""Define civic duty."", ""What is heritage?""], ""answers"": [""Nigerian flag"", ""Responsibilities of citizens to society."", ""Traditions and cultural values passed down from ancestors.""]}"
3083b5bf-56a8-4bd4-99fd-0799db10acf9,04a5a4dc-b089-41c3-8d6b-a956bc254a25,"{""questions"": [""Name one pillar of Islam."", ""What is the Quran?"", ""Define Zakat."", ""What is Salah?""], ""answers"": [""Shahada (faith)"", ""The holy book of Islam."", ""Almsgiving or charity required of Muslims."", ""The Islamic ritual prayer performed five times daily.""]}"
c1e54327-f1c6-44f7-bcbe-0426eba035b5,5dfff16e-ad57-4535-b53a-382bc372256e,"{""questions"": [""What is horticulture?"", ""Define grafting."", ""Name one method of soil fertility improvement."", ""Give one benefit of crop rotation.""], ""answers"": [""The art and science of growing fruits, vegetables, flowers, and ornamental plants."", ""Joining two plant parts so they grow as one."", ""Using organic manure or compost."", ""Prevents soil depletion and reduces pests and diseases.""]}"
09f36289-0859-4912-925b-3c85ad1e6e76,88c64cc3-1ee5-488d-82e0-66f011639095,"{""questions"": [""What is baking?"", ""What is seasoning?""], ""answers"": [""Cooking food using dry heat in an oven."", ""Adding herbs or spices to enhance flavor.""]}"
586f7a8a-6035-4ffe-b5e9-865867df08fb,009eefb2-691a-40ba-b3c5-4ed7f5e01244,"{""questions"": [""What is gravity?"", ""Define force."", ""Define energy."", ""What is velocity?""], ""answers"": [""A force that attracts objects toward each other."", ""A push or pull that changes motion."", ""The ability to do work."", ""Speed in a specific direction.""]}"
643b5437-05d1-4222-acd4-ff01805544f0,bce4f45f-a2f5-4652-937a-691c537b8c22,"{""questions"": [""Name one type of stitching technique."", ""What is a pattern in garment making?"", ""What is haute couture?""], ""answers"": [""Running stitch"", ""A template used to cut fabric pieces."", ""High-end, custom-fitted fashion design.""]}"
7a00b0b6-3199-4151-8cb9-6342753cd317,e87b4bd5-706b-4a03-884b-3d4f44884e52,"{""questions"": [""What is sculpture?"", ""Name a color primary in art.""], ""answers"": [""Shaping materials like clay or stone into forms."", ""Red""]}"
f98599ca-8609-42f0-bace-0fbe5a0aa419,36c0d70c-925e-4406-9af4-010a0129aba5,"{""questions"": [""What does PV stand for in Solar PV?"", ""How can solar energy be stored?"", ""What is photovoltaic effect?""], ""answers"": [""Photovoltaic"", ""Using batteries or thermal storage systems"", ""It is the process by which solar cells convert sunlight into electricity.""]}"
95ffa91b-7144-4855-8cdb-6d45dc64706e,4cc99141-280d-4303-9b5b-48f9a18a40c1,"{""questions"": [""What is the function of RAM?"", ""Define computer network."", ""What does CPU stand for?""], ""answers"": [""Stores data temporarily for fast access by the CPU."", ""A group of interconnected computers that share resources."", ""Central Processing Unit""]}"
527d0a1b-3169-4b81-a17e-dff445ae7a1d,85b72767-b68a-4200-95c3-c1958e311e76,"{""questions"": [""When did Nigeria gain independence?"", ""Define colonization."", ""Name one ancient Nigerian kingdom.""], ""answers"": [""1st October 1960"", ""The act of establishing control over another country."", ""Oyo Kingdom""]}"
8f581ebd-2198-4c05-8ede-3ebc1cdcf7bd,2f0dfa1f-63ec-481d-a443-cf98ce9e095a,"{""questions"": [""Define scale in technical drawing."", ""Name a drawing tool.""], ""answers"": [""A ratio of a drawing to the actual object."", ""Compass""]}"
00742e0b-38b5-4b77-9346-c98793c4dd95,dbba137b-59ae-4680-a27c-e3493b818a81,"{""questions"": [""Translate 'hello' to Hausa."", ""Translate 'house' to Hausa."", ""Translate 'water' to Hausa."", ""What is 'thank you' in Hausa?""], ""answers"": [""Sannu"", ""Gida"", ""Ruwa"", ""Nagode""]}"
44426e2d-5bfe-4d11-a5a8-2e26c96cdc6b,fa8daa26-befa-44b7-8c17-df343e5b6d23,"{""questions"": [""Name one pre-vocational skill."", ""What is soap making?""], ""answers"": [""Cooking"", ""The process of producing soap from fats and oils.""]}"
2ebc3c6e-e6fd-42dd-83ac-05bed625d043,e856f42b-88c4-42b8-823b-6b450c7b2601,"{""questions"": [""What is import?"", ""What is export?"", ""Define wholesale.""], ""answers"": [""Bringing goods from another country."", ""Sending goods to another country."", ""Selling goods in bulk to retailers or businesses.""]}"
8344569d-b53a-48bb-982f-bc847a968dd9,d99e503a-ca1c-4c1f-a912-8c9abff369f9,"{""questions"": [""Translate 'water' to Igbo."", ""Translate 'hello' to Igbo."", ""Translate 'house' to Igbo.""], ""answers"": [""Mmiri"", ""Ndewo"", ""\u1ee4l\u1ecd""]}"
5c58a6b7-67aa-41b1-8b6b-b442717bb8e9,be1bf966-2f4b-4a54-939f-bad17e49cfcf,"{""questions"": [""What is market research?"", ""What is advertising?""], ""answers"": [""Gathering information about consumers and competitors."", ""A way to promote products to customers.""]}"
db7e1f77-4065-445a-866b-8215a99db9cb,a13f7ca1-60f1-4fe2-9d17-0a5e266df5fc,"{""questions"": [""Define retail."", ""What is export?"", ""Define trade.""], ""answers"": [""Selling goods directly to consumers."", ""Sending goods to another country."", ""Buying and selling of goods and services.""]}"
22112bee-8e6a-45d6-b015-8682c8f9bf07,cf6aef90-99ac-4fea-b11d-8024b183369a,"{""questions"": [""Define painting."", ""What is sculpture?"", ""What is perspective in art?""], ""answers"": [""Applying paint to create artistic expression."", ""Shaping materials like clay or stone into forms."", ""Technique to show depth on a flat surface.""]}"
bb9195f4-e5b4-449d-bd09-c66d897275cd,84a0d119-6be8-4ba8-a6d1-5f8498143809,"{""questions"": [""Who was the first President of Nigeria?"", ""Name one ancient Nigerian kingdom."", ""When did Nigeria gain independence?"", ""Define colonization.""], ""answers"": [""Nnamdi Azikiwe"", ""Oyo Kingdom"", ""1st October 1960"", ""The act of establishing control over another country.""]}"
629a2bd9-3b80-4d8f-9dcc-79a474d03819,bd1d3132-d8ee-4873-be2f-b86f78130679,"{""questions"": [""Name one type of livestock animal."", ""What is poultry farming?"", ""Define grazing.""], ""answers"": [""Cattle"", ""Raising domesticated birds such as chickens for eggs or meat."", ""Allowing animals to feed on grass or pasture.""]}"
cdf51019-43a8-46a8-b910-a31f5d9ed5e3,00570842-1fbd-4877-9d6f-83a368aa5890,"{""questions"": [""What is electrical wiring?"", ""Name a carpentry tool."", ""Define tailoring."", ""Name a trade skill.""], ""answers"": [""Connecting electrical components safely."", ""Hammer"", ""Making or altering clothes."", ""Welding""]}"
34677728-8f2b-4fdf-aa74-ead34d6b0595,1f8aeffa-d9e9-498d-b116-2f57e03771db,"{""questions"": [""What is 9 squared?"", ""What is 15% of 200?""], ""answers"": [""81"", ""30""]}"
c2d5eb57-a42b-412c-a2d1-4466138c6ca5,e7936974-2c2c-4588-8378-54b1bee9dff9,"{""questions"": [""Correct this sentence: 'She go to school.'"", ""Define adjective."", ""Define a noun.""], ""answers"": [""She goes to school."", ""A word that describes a noun or pronoun."", ""A word that identifies a person, place, or thing.""]}"
9a01047a-0bcd-4633-aed0-0600d61b3dd8,d60d0c4a-4e00-4cc7-9cfe-15ffa28de505,"{""questions"": [""Define force."", ""Define mass."", ""Define energy."", ""What is gravity?""], ""answers"": [""A push or pull that changes motion."", ""The amount of matter in an object."", ""The ability to do work."", ""A force that attracts objects toward each other.""]}"
0bb94e45-60c7-4551-a096-3999642c6002,48463c21-2ee9-4392-8dbd-5775bf5c9fde,"{""questions"": [""Define 'merci'."", ""Translate 'hello' to French."", ""What is 'apple' in French?""], ""answers"": [""Thank you"", ""Bonjour"", ""Pomme""]}"
a8ba0139-23aa-4bdb-8130-d1f16e9e56ee,1ed3d66a-3486-42d1-b684-cc5be25f5f18,"{""questions"": [""How can solar energy be stored?"", ""What is the main component of a solar panel?"", ""What does PV stand for in Solar PV?"", ""Name one advantage of solar energy.""], ""answers"": [""Using batteries or thermal storage systems"", ""Solar cells made of silicon"", ""Photovoltaic"", ""It is renewable and environmentally friendly.""]}"
f06a37b5-28cb-4511-8051-ef0791e47019,d3d8c8b9-b227-4a78-af59-2a9cf9d8ce8d,"{""questions"": [""What is basic carpentry?"", ""Define tailoring.""], ""answers"": [""The art of constructing simple wooden items."", ""The skill of making or altering garments.""]}"
066e5c35-a62c-4b9d-b8c5-764def23553c,25e65539-d2f4-46bf-bfbe-1d9295e328ea,"{""questions"": [""What is baking?"", ""Define menu.""], ""answers"": [""Cooking food using dry heat in an oven."", ""A list of dishes served in a meal.""]}"
6746db14-d7b8-43db-8172-0cfae0a66be2,0d6a9f69-56ab-4281-8898-f19cec82f132,"{""questions"": [""Define grafting."", ""Name one method of soil fertility improvement."", ""What is hydroponics?"", ""Give one benefit of crop rotation.""], ""answers"": [""Joining two plant parts so they grow as one."", ""Using organic manure or compost."", ""Growing plants without soil using nutrient solutions."", ""Prevents soil depletion and reduces pests and diseases.""]}"
aa018789-45bb-4de3-b6f2-451fca35d18f,f2df2021-f685-4e8c-ad9b-4ac7a0e4824f,"{""questions"": [""What is a business plan?"", ""What is profit?"", ""Define entrepreneurship."", ""Define marketing.""], ""answers"": [""A document outlining business goals and strategies."", ""The difference between revenue and cost."", ""The process of starting and running a business."", ""The process of promoting and selling products.""]}"
454bf0fb-52e7-4fe6-b897-2f0cc3dd881d,f461d337-826f-4635-8764-3408b062fc1d,"{""questions"": [""Name one Nigerian festival."", ""What is origami?""], ""answers"": [""Durbar Festival"", ""The art of paper folding.""]}"
04e7b374-9b83-498f-8d0b-772fd882373d,4e1a3daf-d02d-4336-9744-49acdf97a598,"{""questions"": [""What is organic farming?"", ""Define crop rotation.""], ""answers"": [""Farming without synthetic chemicals."", ""Alternating crops to maintain soil fertility.""]}"
d7d0d347-0506-492a-9f07-bdaff6df009a,eae42cb4-17b7-4d42-b95e-7cd415bd7b6f,"{""questions"": [""Name one ancient Nigerian kingdom."", ""Define colonization.""], ""answers"": [""Oyo Kingdom"", ""The act of establishing control over another country.""]}"
05d102ab-32a7-4357-95a3-cad0e33acae6,697252a5-2fa4-4ee3-a44f-61fb45c52641,"{""questions"": [""Solve: 3x - 7 = 2"", ""What is 15% of 200?"", ""Simplify: 4 + 3 \u00d7 2"", ""What is 9 squared?""], ""answers"": [""x = 3"", ""30"", ""10"", ""81""]}"
72502b39-d4b9-430b-813d-a94b13890955,6080523d-a106-4a6d-b501-b54cce8b3c3e,"{""questions"": [""Translate 'water' to Igbo."", ""Translate 'hello' to Igbo."", ""Translate 'house' to Igbo.""], ""answers"": [""Mmiri"", ""Ndewo"", ""\u1ee4l\u1ecd""]}"
562ae3cf-023f-4b92-82b2-4098d58446ae,fa852d51-2e1d-4bce-978d-4c7dc80622e5,"{""questions"": [""What is 'thank you' in Igbo?"", ""Translate 'house' to Igbo.""], ""answers"": [""Daal\u1ee5"", ""\u1ee4l\u1ecd""]}"
89f02e82-678c-4a82-8cfb-ba63c5b61855,8ba79740-69fc-4b75-bb3d-b526d067b7a2,"{""questions"": [""What is 'apple' in French?"", ""Define 'merci'."", ""What is the French word for 'book'?"", ""Translate 'good night' to French.""], ""answers"": [""Pomme"", ""Thank you"", ""Livre"", ""Bonne nuit""]}"
7cbe2f26-7d43-4811-a4d3-369f089c1684,ab872df5-62af-44a9-ab40-4f0c36cab0b5,"{""questions"": [""Name a simple electrical skill."", ""What is basic carpentry?"", ""Name one pre-vocational skill."", ""Define tailoring.""], ""answers"": [""Wiring a bulb"", ""The art of constructing simple wooden items."", ""Cooking"", ""The skill of making or altering garments.""]}"
b1776307-e8bb-44b4-970c-187cbbe037f6,39abb38b-42c3-4988-ae0e-a1cecf16253f,"{""questions"": [""What is civic responsibility?"", ""Define patriotism."", ""Give one example of a national value."", ""Define leadership.""], ""answers"": [""Duties of citizens to uphold the law and participate in governance."", ""Love and devotion to one's country."", ""Honesty"", ""The ability to guide or influence others.""]}"
